PERIOD,EIND,ECO2,CO2PPM,TATM,Y,DAMFRAC,CPC,CPRICE,MIUopt,RSHORT,ECO2E,L,AL,YGROSS,K,Sopt,I,YNET,CCATOT,CACC,RES0,RES1,RES2,RES3,DAMAGES,ABATECOST,MCABATE,C,PERIODU,TOTPERIODU,MAT,FORC,TBOX1,TBOX2,F_GHGABATE,IRFT,ALPHA,RFACTLONG,RLONG,SCC,ABATERAT,ATFRAC2020,ATFRAC1765,FORC_CO2,RR,YEAR,ramp_case,damage_key,damage_name,MIU_BOUND,MIU_SLACK
32,-22.73771661108743,-22.51261956064603,369.75980099731703,1.3764281732223727,2897.656839927097,0.019172891702327614,194.78690165135544,529.3570666374251,1.1,0.027770877055375547,-24.06261956064603,10796.927005811509,204.24012188242278,3017.1207295328445,7909.920026454583,0.2742066866445157,794.556881109227,2959.2738005326637,740.2194586487161,540.6310825244309,173.24369123816547,64.59189708231781,-33.16523973721711,-5.0819724589808875,57.846929000180914,61.616960605566916,529.3570666374251,2103.0999588178697,5.032026826655112,2866.299154076843,787.5883761242852,1.847913289161294,0.5403308510707947,0.8360973221515781,-0.07407556979813162,48.40481390943537,0.6983820297455863,4315.026507579619,0.035133237492527204,2441.0872055953173,0.02126440914484448,0.8884117351498014,1.3394360138168115,1.6569888589594257,0.0527567948060842,2175,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
33,-24.037667783428688,-23.83508043803143,361.4686362806083,1.3190536304587348,3147.9610598889076,0.01760781309786685,211.20865580680575,526.7168872530701,1.1,0.027199662051564287,-25.38508043803143,10800.99307261681,215.57005966807677,3270.3597572156978,8643.513081967303,0.2753203788592851,866.6978316428907,3212.7758738478587,707.7200307266662,525.7918354489706,166.18028853628573,56.1603890143122,-35.28568618350589,-5.126796089396416,57.58388336783921,64.81481395895106,526.7168872530701,2281.2632282460168,5.137592410484926,2761.0556884453476,769.9281952776956,1.7148258879591096,0.5406510223780899,0.7784026080806448,-0.07858156559619134,47.88390324439107,0.6644873476476764,3766.3454602818056,0.034885313259997115,2555.022825711125,0.02058945861332808,0.8684907810262961,1.3094016926491423,1.5284074535553012,0.049756730118436704,2180,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
34,-25.394242259225347,-25.211913648367815,352.9910258188725,1.2584558250347726,3417.479985157978,0.016027155963267176,228.89152380280248,524.0898758183299,1.1,0.02663185727958327,-26.761913648367816,10804.470774021329,227.4260202577019,3542.385502696385,9437.397197985327,0.27635222734617826,944.4282058093913,3485.6111377626535,673.3432736386272,509.47238864442886,158.70892849966117,47.416952982807665,-37.112815724449845,-5.142180763820481,56.77436493373156,68.1311526046756,524.0898758183299,2473.0517793485865,5.242879191990917,2664.3372901587236,751.8708849941984,1.5763870827160267,0.5400241774961462,0.7184316475386264,-0.08246122797832076,47.32144389551398,0.6292783226092612,3296.7788014536377,0.03463520853331791,2664.9529195439945,0.01993607947978257,0.8481218588235024,1.2786919812826503,1.3938483106943473,0.04703442655555047,2185,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
35,-26.80821096107495,-26.64411521130317,344.3317054827925,1.1944445975873885,3707.3707746390255,0.01443818271466167,247.93070050146247,521.4759666577814,1.1,0.026073159310480022,-28.19411521130317,10807.44509668376,239.82806742957695,3834.297071775786,10294.829700485314,0.27725129307769497,1027.8733411871256,3778.936790071195,637.013691948822,491.5871592704741,150.81320525867133,38.362383486446994,-38.62341476806801,-5.125641298702526,55.36028170459101,71.56601543216931,521.4759666577814,2679.4974334519,5.347930611533633,2575.6070606391536,733.4265326783479,1.4322250548372695,0.5384312959980513,0.6560133015893372,-0.08580161728933418,46.71501777509048,0.592890767542642,2893.8276565012375,0.034383383556175616,2770.756927903929,0.019303711385365133,0.8273163472880539,1.2473240351672583,1.2530266721266037,0.04456262909374704,2190,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
36,-28.27971313764171,-28.13202696284711,335.4995194816622,1.1268494867156287,4018.745372335604,0.01285027242899811,268.4598501934401,518.8750944235595,1.0999999999999999,0.025521552297558342,-29.682026962847107,10809.9887918624,252.79673904668874,4147.155189695821,11218.360695775202,0.277872145960434,1116.6974006794576,4093.8631157028963,598.6553241238328,472.04134762789226,142.47661198282253,29.001824066322285,-39.78947237003378,-5.0749871831706015,53.292073992924635,75.11774336729255,518.8750944235595,2902.0479716561463,5.452940972397178,2494.4400225757377,714.6139764959405,1.28201985130784,0.5358515830078969,0.5909979037077318,-0.0886776924861167,46.062113717100544,0.5554952368790803,2547.142933874912,0.034130188377357984,2873.6378277678755,0.01869183946920126,0.8060954961591157,1.2153298919998987,1.1056975437939567,0.04231720992102711,2195,standard_dice2023,hs_high,Howard-Sterner High,1.1,2.220446049250313e-16
37,-29.806873818397655,-29.673956261082512,326.50833058643,1.0555274109482027,4352.453362953468,0.011275077726461722,290.6604429463227,516.2871940937232,1.1,0.024998593646316906,-31.223956261082513,10812.164126008958,266.3530520298679,4481.764978933557,12207.816810645589,0.27795471840700753,1209.784948879364,4431.232730444347,558.194516568498,450.7317724194021,133.68314389271893,19.346653248175315,-40.57869070729046,-4.988362284507975,50.53224848920994,78.77936749087928,516.2871940937232,3142.668414074104,5.55824006262727,2420.4983085021754,695.4627441490959,1.125523318537281,0.5322629940757444,0.5232644168724583,-0.09115399323054649,45.3601753425679,0.5173048529441598,2247.861555971167,0.0338765329681624,2976.3595710838986,0.01809999118231138,0.7844926131363318,1.1827597689610474,0.9516773117678275,0.04027679028584877,2200,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
38,-15.692068085185447,-15.57244228360182,325.129811639671,1.026233770687797,4713.683494464866,0.010657936211252952,313.8380306489344,476.86391817184204,1.0499999999999965,0.02452321472304544,-16.347442283601765,10814.024383842554,280.5185068742681,4838.382415236052,13257.518492914936,0.28,1319.8313784501627,4786.815244088818,536.9612982925206,432.4347995000214,129.06783287301292,14.159798971972933,-35.975256425034466,-2.7258766274521955,51.567171147233836,73.13174962395209,476.86391817184204,3393.852116014704,5.660314860370343,2351.865937179536,692.5264987924992,1.1068039248159953,0.5286224889386808,0.4976112817491162,-0.08588483817150001,44.89052484541509,0.49289650463353274,1988.4655702797409,0.03362374058315923,3068.8783462233782,0.015514777288256298,0.7811804834615435,1.1777661544090121,0.9276887629874954,0.038422412277309165,2205,standard_dice2023,hs_high,Howard-Sterner High,1.05,3.552713678800501e-15
39,-16.52594871810994,-16.418285496684675,322.1110301417571,0.9997845293055124,5095.005508404242,0.010115639342991088,339.176636042136,474.4855494577036,1.05,0.023546970951021415,-17.193285496684677,10815.615158101065,295.3150916987762,5224.488410154255,14427.588987132156,0.28,1426.601542353188,5171.639369645497,514.5747623003135,416.4782680983709,124.20189759382863,8.836807435211833,-32.410134142252545,-2.5320766848453653,52.84904050875734,76.63386124125486,474.4855494577036,3668.4039660510543,5.764016693543152,2290.251322539831,686.0964942019426,1.0584515888926342,0.5247298830340643,0.4750546462714481,-0.08134809566566152,44.477189658426504,0.47216292587792014,1767.6101143565531,0.03335856243494508,3157.9082412153093,0.015040977112752252,0.7739273399306185,1.1668307724522833,0.8747996845582957,0.036737253655250456,2210,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0
40,-17.38087647009448,-17.283979570811745,318.4301814173532,0.969891314543303,5500.035135763612,0.00951977431970855,366.09358262684316,472.11904290701096,1.049999999999999,0.02326516188242642,-18.05897957081173,10816.975455661643,310.76528582001987,5633.864587737389,15652.35473277761,0.28,1540.0098380138115,5580.231468314331,491.00784169653423,400.7515552775719,119.0794591111075,3.3866224118654022,-29.678214440638364,-2.5315806633721594,53.63311942305779,80.19633255071994,472.11904290701096,3960.0252977498003,5.866407733893658,2234.0837993628984,678.2562864189623,0.9971944710036162,0.5205028094191582,0.44938850512414485,-0.07744196036813442,44.05387687534672,0.4516466070133477,1573.5002665636916,0.03309975729257281,3229.091953791282,0.01458105822438272,0.7650834656282972,1.1534970857465345,0.8096364313717507,0.035206379856489334,2215,standard_dice2023,hs_high,Howard-Sterner High,1.05,1.1102230246251565e-15
41,-18.260234991628693,-18.17302778227423,314.26192966741985,0.9355527231561033,5931.150829641465,0.008857620045784581,394.7470759232577,469.76433935698213,1.05,0.022565440185026382,-18.94802778227423,10818.138645749115,326.8920628442802,6068.738937789018,16942.60813622691,0.28,1660.7222322996104,6014.984354121024,466.2286928251486,384.8507826335444,113.69359939177147,-2.181239135710664,-27.595784679539317,-2.5386653849172496,53.75458366799343,83.83352447955923,469.76433935698213,4270.428597341855,5.96782627019392,2183.2211644124422,669.3779101916042,0.925850035366711,0.5158797646420915,0.41967295851401176,-0.07407877787696375,43.60874196198251,0.43084751202763605,1405.6156698771663,0.032836399364884146,3280.7313749069053,0.014134444880510133,0.7550685214409858,1.1383978064483065,0.7349288132436747,0.033816528158204934,2220,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0
42,-19.166666638064317,-19.0881801496453,309.689169365383,0.8968217917970644,6390.529454381797,0.008139407981570024,425.281867898325,467.4213799399033,1.05,0.02191578132250477,-19.863180149645302,10819.133272465144,343.7188932719032,6531.246044886651,18308.051839858683,0.28,1789.3482472269034,6478.085568699304,440.2017223456759,368.56379159741016,108.03658571871065,-7.855543775610572,-26.00679856466826,-2.536312630166078,53.16047618734807,87.55611431750616,467.4213799399033,4601.181207154894,6.068478121676807,2137.4808366321054,659.6379307482657,0.8456396658997845,0.5108088304694073,0.38601296132765717,-0.0711830777520658,43.137974803185564,0.4097046589433058,1259.7288500007514,0.03257004282726514,3314.183161169953,0.013700917105932672,0.7440816756470424,1.121833215558275,0.6518227436518502,0.03255591970580151,2225,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0
43,-20.102224951956032,-20.031587112378915,304.7765493278151,0.8539672193180482,6880.251521680304,0.007380111318098371,457.83627865725265,465.09010608166784,1.05,0.0212968184404152,-20.806587112378917,10819.983750825346,361.2697466098306,7023.45729536496,19757.462767052675,0.28,1926.4704260704852,6971.623398687257,412.8884047667573,351.7143546985112,102.10004872366605,-13.62255765563828,-24.78056200316539,-2.522878996616316,51.83389667770352,91.3718770069524,465.09010608166784,4953.781095609818,6.168490276150677,2096.669877875329,649.1740500682461,0.7574715818238001,0.5052453458678223,0.34872187345022587,-0.06868987994452866,42.63934620773138,0.3882546216279637,1132.4828187640603,0.03230163272281633,3324.7381563053495,0.013280310569901584,0.7322782581853939,1.1040375001160647,0.5611614617683288,0.03141409573057268,2230,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0
44,-21.06852039950802,-21.004946343888616,299.5789490242325,0.8072745309792284,7402.352200430538,0.006595124743881461,492.54560098804853,462.77045950030777,1.0499999999999998,0.020697058650591012,-21.779946343888614,10820.710962839988,379.5690929886951,7547.4147561225045,21298.936319669367,0.28,2072.658616120551,7497.638614312065,384.24789979826994,334.1447383766548,95.8751168093662,-19.46529286504658,-23.808559118516452,-2.498103404188067,49.77614181043959,95.28641388152717,462.77045950030777,5329.693584309987,6.26793925818934,2060.6000976863265,638.1031614216151,0.6620927231871776,0.49915065942667036,0.3081238715525581,-0.06654323663223914,42.111048450684926,0.36657051782975897,1021.1476214959976,0.03203175890718318,3315.6520754455273,0.012872450715866382,0.7197901264526683,1.0852094582000258,0.46363595981941674,0.03038177480930804,2235,standard_dice2023,hs_high,Howard-Sterner High,1.05,2.220446049250313e-16
45,-22.066833108562797,-22.009616458505334,294.1437694817381,0.7570004269930202,7958.851588553129,0.005799262422252263,529.5441205515492,460.462382204538,1.0499999999999998,0.020109179504595096,-22.784616458505333,10821.332767871645,398.64190428159543,8105.1592461509845,22940.101988004324,0.28,2228.4784447948764,8058.15530070841,354.2375146625932,315.7112856664911,89.35251690352817,-25.362716589693388,-23.001606715412095,-2.461964602320589,47.00394544257389,99.30371215528118,460.462382204538,5730.373143758252,6.3668683621742375,2029.0963263834344,626.5262289961021,0.560130922431567,0.49249119437181316,0.264509232621207,-0.06469497674035787,41.55142120608926,0.3447465545999309,923.4683205755341,0.031760791193488,3285.2452718978407,0.012477140835005065,0.7067311695969629,1.0655207976124186,0.3598258991719249,0.02945072846777657,2240,standard_dice2023,hs_high,Howard-Sterner High,1.05,2.220446049250313e-16
46,-23.098195222868547,-23.04670023781683,288.512501782179,0.7033679779781294,8551.774033361566,0.00500663230594383,568.9664048591193,458.1658164923058,1.0499999999999996,0.019528387774695587,-23.821700237816824,10821.86443950925,418.5136547222261,8698.752038751272,24688.293046871062,0.28,2394.4967293412387,8655.200585772665,322.81305292572813,296.2814241296869,82.52265061925381,-31.288897509849406,-22.28750965672172,-2.414614656641407,43.551452978606875,103.42655241109988,458.1658164923058,6157.2773040203265,6.4652987180292145,2002.0010080030968,614.5316287960412,0.45212383838160103,0.485237729705697,0.21813024827243238,-0.06310362497344807,40.95887468674296,0.322891791690107,837.561384989792,0.03148896000640373,3235.222464277183,0.01209416338734158,0.6932010771029586,1.0451218176803423,0.2502274633550491,0.028613672814881048,2245,standard_dice2023,hs_high,Howard-Sterner High,1.05,4.440892098500626e-16
47,-24.16344964340567,-24.117104156859124,282.7220759111408,0.6465727702846602,9183.160516621421,0.00423073023440863,610.9481293104186,455.8807049493489,1.05,0.018951509322015635,-24.892104156859126,10822.31903947442,439.2103210205148,9330.291261234492,26550.67380795309,0.28,2571.284944653998,9290.817315899747,289.92908216371677,275.7310604729869,75.3756528719029,-37.212075322804225,-21.60916942489542,-2.3563864334733564,39.47394533474339,107.65679927832632,455.8807049493489,6611.875571967423,6.563236573224572,1979.1766947480496,602.1980216907299,0.33854425612130723,0.4773648682591482,0.169207902025512,-0.06173347110213879,40.33186573722236,0.30112554206544573,761.8403428490792,0.031216406730656156,3170.1427894557833,0.011723284057103073,0.6792885796344124,1.0241462953923979,0.13527772722344597,0.027864174224233918,2250,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0
48,-25.26329132605276,-25.221580388160866,276.80609011358814,0.5867919961389404,9855.076192541215,0.003484567448935149,655.6265798424614,453.60699044775845,1.0499999999999987,0.01837643151282905,-25.996580388160847,10822.707737588475,460.7583819743354,10001.92417848133,28534.332100128217,0.28,2759.4213339115404,9967.071799062276,255.53914435602536,253.94217241408268,67.90143817083882,-43.093643788424735,-20.923030325393587,-2.2877921150777416,34.85237941905347,111.9956065210613,453.60699044775845,7095.654858629675,6.660678141851822,1960.5073348833027,589.5969719419427,0.2198241641129563,0.4688506794313503,0.11794131670759014,-0.06055376861894131,39.668889939786254,0.27957255503564327,694.9603908439097,0.03094321576857473,3093.2763059996782,0.01136425577367173,0.6650744027732466,1.0027159386767732,0.015377932731897588,0.027196567363497594,2255,standard_dice2023,hs_high,Howard-Sterner High,1.05,1.3322676295501878e-15
49,-26.398295942685184,-26.36075609858248,270.7959977563109,0.5241947908420904,10569.614399527874,0.0027807754089093474,703.140920435343,451.344616144556,1.0499999999999994,0.028749070249734256,-27.135756098582473,10823.040085546912,483.18481757624824,10715.85634993394,30646.344431362417,0.28,2959.492031867805,10686.057960110638,219.59592633232413,230.80045111138193,60.08973838690461,-48.88703861727123,-20.197719652619508,-2.209504896071778,29.798389823301378,116.44356058276321,451.344616144556,7610.122367660069,6.7576128617907765,1842.2495393461986,576.7954752209422,0.20546196486159415,0.4596765186189043,0.06451827222318608,-0.05953804478090837,38.96847987497357,0.25835766966522294,601.910944174425,0.030897504403598886,3182.9596414566827,0.011016822012727781,0.6506341186614051,0.9809446857499017,9.642502510969675e-09,0.025188707419722463,2260,standard_dice2023,hs_high,Howard-Sterner High,1.05,6.661338147750939e-16
50,-27.568939490389734,-27.5351536306973,264.7223293230083,0.45895403301845694,11328.898165196058,0.0021316647007699374,753.6322935237242,449.09352548026465,1.05,0.028632526285096466,-28.310153630697304,10823.32425114475,506.5171076145676,11474.35843039202,32893.82008261423,0.28,3172.0914862548966,11449.89894556197,182.0514027017033,206.19284124369563,51.93013474282234,-54.53651838573693,-19.412730377497454,-2.122324521580261,24.459484830048613,121.00078036591209,449.09352548026465,8156.806678941162,6.854025616146536,1730.6293463060738,563.8585614580077,0.20633650308614043,0.449827040492778,0.009126992525678964,-0.05866350655636211,38.22920753115209,0.23760016758990454,521.6239206355453,0.03085128036036414,3304.1021476668434,0.010680719219247925,0.636041082054935,0.9589431317313055,9.642502510969675e-09,0.02332908315216092,2265,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0
51,-28.775611513772102,-28.745204240048913,258.61602283758606,0.39126044585099645,12135.080192475649,0.0015492175332537078,807.243819166141,446.8536621775002,1.05,0.02851497488854963,-29.520204240048916,10823.567218647515,530.7832297683955,12279.771215688315,35283.929251857364,0.28,3397.822453893182,12260.747178816628,142.85696005096847,180.00483140691014,43.41208600522804,-59.97581769962274,-18.557009385884946,-2.0271302756619596,19.024036871688537,125.66698634097921,446.8536621775002,8737.257738582466,6.949898306922931,1625.3179391134713,550.8521286440583,0.20708948049747475,0.4392904392182848,-0.048029993367288366,-0.057910529145027784,37.44969155370069,0.21740827580774294,452.31190412660294,0.03080455425092785,3472.0316898866754,0.010355678277173559,0.6213696268955631,0.9368233480341128,9.642502510969675e-09,0.02160675066217571,2270,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0
52,-25.7296463183124,-25.702279771961532,254.32010401065043,0.33455502323579345,12991.485309846272,0.0011327018833516994,864.196591068735,439.79472271362647,1.0428561388075392,0.028396021801297067,-26.36654992347839,10823.77496018767,556.0116571965917,13134.509430759097,37823.919653395176,0.28,3637.6158867569566,13119.631947189975,107.81158266896475,154.10976112627938,35.79573540275458,-63.8986278475075,-16.527173293893824,-1.6681127186677904,14.877483569121486,128.14663734370384,439.79472271362647,9353.869423089316,7.045334425654676,1526.0248877573765,541.7018215426854,0.20879526410164762,0.42834123336201346,-0.09378621012622,-0.05620474554085492,36.72150713317638,0.2000000000000097,392.4432285899394,0.030757328124464505,3710.899030029864,0.009863894257462714,0.6110479405229324,0.9212616012630703,9.642502510969675e-09,0.020011574013965788,2275,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.007143861192460799
53,7.746888758208352,7.771518649924135,264.2026112138417,0.3822405914229352,13905.064474079303,0.0014786116416813156,924.9529083901656,401.11256735106815,0.9876242201088274,0.0282921578557332,7.96334323823731,10823.952582366457,582.2313556209831,14041.231039266058,40522.72574991811,0.28,3893.4180527422054,14020.469511587862,118.40814477685149,143.65658289136877,38.09744468392529,-57.67399432249155,-6.169423339749853,0.4975348637989672,20.761527678195833,115.40503750855963,401.11256735106815,10011.646421337098,7.140770010593139,1432.5307902872987,562.7515618854827,0.21843964855021727,0.41915518206263,-0.03691459063969485,-0.046560361092285264,36.72150713821253,0.20000000000000592,340.67573358010856,0.03070992100391198,4018.397045556929,0.008299496757004497,0.6347923696045601,0.9570604793970795,9.642502510969675e-09,0.0185341655845306,2280,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.0623757798911726
54,-0.2862691015576537,-0.26410219901344917,266.9517843792585,0.4105961892690374,14853.948087906594,0.0017061230140996227,988.0579655411137,407.4298919864954,1.0004388293893072,0.028248081952410815,-0.2709040545477103,10824.104451640827,609.4717799044429,15003.292419581745,43395.35459178018,0.28,4159.105464613846,14977.69495709743,118.04803815152636,137.4407374237057,38.01824206816193,-54.209805131234255,-3.185551634891229,-0.015584574215881518,25.59746248431483,123.74686919083622,407.4298919864954,10694.842623292749,7.233785884662554,1344.0717472353358,568.6073007278206,0.22484658102169272,0.41060387148353333,-7.682214495922934e-06,-0.040153428620809804,36.72150713935595,0.20000000000000354,295.80211110503996,0.030663471210487427,4315.826394184549,0.008330907611800883,0.6413977325875767,0.9670192189248651,9.642502510969675e-09,0.017165830817459142,2285,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.04956117061069287
55,0.526289089719522,0.5462393020093061,269.50297557630876,0.43198764940714907,15862.229116279726,0.001888526891911977,1055.1143522526304,404.61133632859867,0.9992253266425267,0.027878720384483312,0.558246739050142,10824.234301560207,637.7628701248194,16020.309917143604,46420.050255969516,0.28,4441.424152558324,15990.055131048313,118.79284221753305,132.75150423999543,38.17913552447675,-50.718568270789895,-1.454504842396145,0.0352755662467736,30.25478609528983,127.82601476858761,404.61133632859867,11420.804963721403,7.326634064824818,1260.8351345532394,574.0413379775376,0.23054257862372526,0.40263680181324923,0.029350847593899856,-0.03445743101877726,36.72150714034069,0.20000000000000265,257.31398874561756,0.030611901750746615,4616.495546312391,0.008058515220751489,0.647527409723807,0.9762607788733634,9.642502510969675e-09,0.015898517055419562,2290,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.05077467335747332
56,0.6147549103657054,0.6327101014265111,271.56490763740675,0.44808727424595896,16929.316160284026,0.002031915918052673,1126.0826655115902,402.532264986455,0.9991305996721274,0.02781498031675081,0.646185806508537,10824.345324476573,667.1350471460372,17096.402552827207,49617.696238439064,0.28,4740.208524879527,17061.664100338683,119.65555029147157,129.2222970237952,38.365645179174905,-47.41617310355065,-0.5572386450222652,0.0410198370743516,34.73845248852596,132.34794005465776,402.532264986455,12189.1076354045,7.418981500730927,1182.4814414738992,578.4332532676764,0.23546085451886867,0.3951636727813698,0.05292360146458912,-0.029539155123633875,36.721507140686526,0.2000000000000019,223.9050736481036,0.03056104863376487,4912.54438418883,0.007817677855479151,0.6524815573494283,0.9837300225640755,9.642502510969675e-09,0.014724766150228214,2295,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.05086940032787268
57,0.7335489785703521,0.7497086505250772,273.37155203766844,0.4609786056230434,18058.62963737809,0.0021505129014027136,1201.1903653812053,400.4426213937714,0.9990027401879373,0.02770719810672065,0.7651661776120485,10824.44024997311,697.6192076880593,18234.786768487746,52999.79607623353,0.28,5056.416298465866,18195.572624287786,120.67778733881964,126.39638149858585,38.58681538379488,-44.28198630367524,-0.07202598473889033,0.04860274485301087,39.214144199960394,136.94298690969734,400.4426213937714,13002.213338912225,7.5108777335427686,1108.756899543899,582.2814058402338,0.23971441646473435,0.38813144848049386,0.07284715714254955,-0.02528559317776819,36.72150714089311,0.20000000000000265,194.93890331670292,0.03051008701721051,5218.4149829543085,0.007583243560532975,0.6568223323122718,0.9902744997282887,9.642502510969675e-09,0.013637670571608213,2300,standard_dice2023,hs_high,Howard-Sterner High,1.05,0.05099725981206271
58,0.7864541626781186,0.8009978674373712,274.9939044219439,0.4717602049024998,19253.32153367245,0.002252283832208044,1280.6470583505388,398.4255638167342,0.9989716473641029,0.027606935798816262,0.8169373332937757,10824.5214119328,729.2467188977654,19438.761999114366,56577.93107738448,0.28,5390.930029428287,19394.980389745622,121.76995786982233,124.03294145108184,38.82317641527174,-41.325123021017774,0.18702092056270347,0.0519421039237809,43.78160936874541,141.65885607317227,398.4255638167342,13862.391504244162,7.602333652264097,1039.4117324077117,585.7370164187405,0.24338133581537277,0.3814994196158386,0.0902607852866612,-0.02161867382712975,36.72150714098946,0.20000000000000398,169.80513487616545,0.030459154539694822,5521.565896624015,0.007357632075349845,0.6607203139015388,0.9961513884672457,9.642502510969675e-09,0.012630832756337267,2305,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.0010283526358970674
59,0.8082544465552294,0.8213437808385567,276.47809276724803,0.48107275378434466,20516.683937454294,0.0023420816636685656,1364.6716721086505,396.44560660594556,0.9989829844842082,0.027508959301505088,0.8371075213333298,10824.590805890924,762.0494124231896,20711.67098460862,60363.35266902621,0.28,5744.671502487203,20663.16255977163,122.88987030619887,121.99153271196064,39.065559778481095,-38.54384961412362,0.3233596415231913,0.05326778835747918,48.50842483698811,146.47862231733612,396.44560660594556,14772.012434967091,7.6933598195949955,974.2071370209427,588.8983375942382,0.255192477841934,0.3752351429477613,0.10583761083658336,-0.018463134443433633,36.72150714103904,0.20000000000000592,147.98437851866828,0.030408289104553617,5834.797214107165,0.007139488172839258,0.6642863325427872,1.0015277850242146,0.008655612285367579,0.01169832745855431,2310,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.0010170155157918082
60,0.8110793261810939,0.8228597270360886,277.85040130350524,0.48928877227009154,21852.101485637784,0.002422763447016084,1453.4892923987784,394.4900790514343,0.9990174150201853,0.02741319429310795,0.838089794223217,10824.650138077912,796.0595779939488,22056.936216350725,64367.31362996931,0.28,6118.58841597858,22003.497477532586,124.01184975402555,120.19049497755941,39.30838623815576,-35.932954004498335,0.39255274698024756,0.053369795828366595,53.43873881813978,151.39599189480234,394.4900790514343,15733.513069659204,7.7839629839687134,912.9146860639918,591.8213547764661,0.28597689397078996,0.36931128192920165,0.1199774903408899,-0.01575131161415928,36.72150714107856,0.2000000000000098,129.02945945761525,0.030357524785715552,6144.0634198261805,0.006928212007174999,0.6675835406345506,1.006498902681065,0.03672820558494921,0.010834666879656342,2315,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.000982584979814738
61,0.8029426533006663,0.8135450140701614,279.12718061256754,0.4966345016735769,23263.066315646985,0.0024960557819159283,1547.3321574896752,392.55122027715777,0.9990630177210963,0.02731910740587339,0.8280682393931689,10824.700867355685,831.3099565111008,23478.075253844752,68601.1971052535,0.28,6513.658568381156,23419.472668359136,125.12112847514658,118.58023377037779,39.54844679382974,-33.48517686144267,0.42485700256702796,0.052767769814776544,58.60258548561647,156.4063527121508,392.55122027715777,16749.40774726583,7.874147669487865,855.3164235031925,594.5408947047688,0.3142991937774828,0.3637039770378672,0.13293052463570967,-0.013423182497956418,36.72150714110763,0.20000000000000837,112.55536221188018,0.030306884496051522,6453.191043953238,0.00672337647109531,0.6706512232715164,1.0111239705863415,0.06272237627543918,0.010034768372574625,2320,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.0009369822789037086
62,0.7882591437357698,0.7978012684283154,280.3192225501285,0.5032547923333782,24753.184465085513,0.002563045706385898,1646.440083751007,390.62495852746474,0.9991135266856015,0.027226383089106094,0.8115416048014923,10824.74424107671,867.8337326500845,24978.712619644037,73076.61372058693,0.28,6930.891650223944,24914.69103751321,126.20894040373713,117.12899637196352,39.783836672356664,-31.19240207141424,0.43676153122955674,0.051747899601624084,64.02158213082589,161.50657242769893,390.62495852746474,17822.29281486157,7.96391686132279,801.2047273665631,597.0799440317736,0.3404581201339303,0.3583918980543428,0.14486289427903545,-0.011426139918376635,36.721507141135824,0.20000000000000503,98.23015972373162,0.03025638447298684,6758.60973662677,0.00652467857844734,0.67351530974945,1.0154420816866898,0.08688426005230691,0.009293924530369863,2325,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.000886473314398506
63,0.7696012546273682,0.7781891668506592,281.4342393873638,0.5092486435494942,26326.181742786244,0.0026244619112848378,1751.0608560491903,388.70906716600854,0.9991655132668275,0.02713480076855269,0.7911237112148337,10824.78132574601,905.6645269808129,26562.58843312387,77805.46788698912,0.28,7371.330887980149,26492.875931516002,127.27001098848032,115.81508109339543,40.01340984482773,-29.04625418722367,0.4372976080698217,0.050476629411092655,69.7125016078688,166.69418872975635,388.70906716600854,18954.850854806096,8.053272509692786,750.3820863880655,599.4549298950849,0.3646776927760106,0.35335568350424423,0.15589296004524997,-0.009714381571044416,36.721507141158156,0.2000000000000047,85.76742649759669,0.030206036348721776,7047.046500055309,0.006331878673421108,0.6761943301308372,1.0194811732909608,0.10939207434705503,0.008607775483117492,2330,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.0008344867331725458
