PERIOD,EIND,ECO2,CO2PPM,TATM,Y,DAMFRAC,CPC,CPRICE,MIUopt,RSHORT,ECO2E,L,AL,YGROSS,K,Sopt,I,YNET,CCATOT,CACC,RES0,RES1,RES2,RES3,DAMAGES,ABATECOST,MCABATE,C,PERIODU,TOTPERIODU,MAT,FORC,TBOX1,TBOX2,F_GHGABATE,IRFT,ALPHA,RFACTLONG,RLONG,SCC,ABATERAT,ATFRAC2020,ATFRAC1765,FORC_CO2,RR,YEAR,ramp_case,damage_key,damage_name,MIU_BOUND,MIU_SLACK
51,-28.735986600928506,-28.705579327205317,346.00325619213044,1.4605898836479803,12072.140137448501,0.005319110188550469,803.0569518696113,446.8536621775002,1.05,0.02846248837472503,-29.48057932720532,10823.567218647515,530.7832297683955,12262.861588453181,35122.232385692856,0.28,3380.1992384855807,12197.634076437256,747.7192417952989,598.7323061060611,174.86070198102473,43.48503998846649,-61.87290664515544,-7.485899635097889,65.2275120159255,125.49393898875543,446.8536621775002,8691.940898962921,6.942632113614036,1623.6186517552305,736.9869356892378,1.4906012715277077,0.779724310967295,0.6808655726806851,-0.05488268748014147,49.859270681409,0.7998898247622994,454.35416178165895,0.030786534288025923,2394.7434877378514,0.010395334842035649,0.8313325363439449,1.2533791423286358,1.280483959007849,0.02160675066217571,2270,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.05,0.0
52,-29.974836588565996,-29.947470042215127,337.21951237063917,1.390397436782496,12921.865459816334,0.004821352367441856,859.5654626310196,444.62497023956365,1.0499999999999998,0.028360442179644944,-30.722470042215125,10823.77496018767,556.0116571965917,13115.350462971537,37640.323193855686,0.28,3618.1223287485736,13052.11673696706,706.885494805641,576.6079334561796,165.98639086182888,33.68529784885284,-62.07619868160819,-7.3179286796122245,63.23372600447746,130.25127715072566,444.62497023956365,9303.74313106776,7.037800647297486,1524.3930655361266,718.2775613494614,1.3450351538547436,0.7725142440579515,0.6178831927245446,-0.054655243920401775,49.146556059866505,0.748852211778051,394.2853063593788,0.030738963854528255,2480.320320339943,0.010079912807928044,0.8102280759117546,1.2215604784854786,1.1346903977751455,0.020011574013965788,2275,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.05,2.220446049250313e-16
53,-31.250798421431874,-31.22616852971609,328.3178056605852,1.316731582994603,13824.036371783475,0.004325074960966457,919.5629888382231,442.40739394904097,1.05,0.028259254475053425,-32.00116852971609,10823.952582366457,582.2313556209831,14019.791519801267,40316.84608648272,0.28,3870.730184099373,13959.154870541004,664.3082265622321,552.9913005051857,156.73319371902699,23.627396584954212,-61.932513094043095,-7.11115115289174,60.63664926026234,135.11849875752966,442.40739394904097,9953.306187684102,7.132548083120163,1430.8813653312961,699.3169260570464,1.1935525425741282,0.764426425587716,0.5523051574068869,-0.05445941501546593,48.391021752771046,0.6974683586009125,342.33113604781744,0.0306912771356922,2569.109004623552,0.009774171242295253,0.788840189281723,1.1893145000970178,0.9830119575895944,0.0185341655845306,2280,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.05,0.0
54,-32.56426459004813,-32.542097687503926,319.3200658969571,1.2395698919213256,14781.347053240952,0.003833965307698195,983.2286750263369,440.200877866409,1.05,0.028158594237616734,-33.317097687503924,10824.104451640827,609.4717799044429,14978.870801864088,43160.345366104055,0.28,4138.777174907467,14921.442330861248,619.9366725841793,527.7849322236607,147.09007917489765,13.325878661137034,-61.39854204330079,-6.865675432215353,57.42847100284036,140.0952776202966,440.200877866409,10642.569878333485,7.226869958580975,1342.7867353480021,680.1517403605186,1.0361683166494695,0.7554391714203216,0.4841307205010039,-0.05429080632831617,47.59072231210187,0.6459571366428376,297.3724910199713,0.030643490665917195,2659.805043936318,0.009477842385791177,0.7672215666670672,1.1567206468716302,0.8254591229777856,0.017165830817459142,2285,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.05,0.0
55,-33.91557834248789,-33.895628130198105,310.2504833483864,1.1589105902059667,15796.575224364893,0.0033520536718180116,1050.7472255939008,438.0053668286507,1.05,0.02805820170579701,-34.670628130198104,10824.234301560207,637.7628701248194,15995.373639734626,46179.63820976813,0.28,4423.041062822171,15941.756288793453,573.7195630529575,500.88603352089444,137.04590657267474,2.8017093326285263,-60.431609705176136,-6.582476668064199,53.617350941173484,145.18106442855955,438.0053668286507,11373.534161542722,7.320760300318277,1259.824322685687,660.833529532063,0.8729443478720296,0.7455316722423969,0.41337891796356974,-0.05414563424868023,46.74369724510485,0.5945754337254963,258.44800253171286,0.03059561494443349,2759.1134728358243,0.009190667114010252,0.7454303293629383,1.1238665468232365,0.6620899821207098,0.015898517055419562,2290,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.05,0.0
56,-35.30503417610738,-35.28707898504657,301.1349994517518,1.0747732418360763,16872.581264039043,0.002883677993534839,1122.308846026728,435.820805947876,1.05,0.027957868953614896,-36.06207898504657,10824.345324476573,667.1350471460372,17072.18704847075,49383.81988059684,0.28,4724.322753930933,17022.956358377563,525.6051930160792,472.18764418384785,126.5894415720076,-7.915793101260906,-58.9924607218873,-6.263638916628133,49.2306900931856,150.37509433852156,435.820805947876,12148.25851010811,7.414211904055621,1181.7212347593643,641.4175488322313,0.7039887043804636,0.7346842889989392,0.34008895283713697,-0.05402064108811368,45.84799579174037,0.5436265742013274,224.73123524785345,0.030547655926418605,2867.9421241211617,0.00891239413728709,0.7235288061484177,1.0908461714833866,0.4930093454685772,0.014724766150228214,2295,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.05,0.0
57,-36.732877599131506,-36.71671792717678,292.00037441211526,0.9871962182545224,18012.307105497333,0.00243342534188562,1198.1091692931002,433.647140609949,1.05,0.027857428857529738,-37.49171792717678,10824.44024997311,697.6192076880593,18212.30177348979,52782.26557094831,0.28,5043.445989539254,18167.983496820114,475.5414925426993,441.5806950448938,115.70937192634433,-18.786465042964316,-57.0495097210242,-5.9125996645503776,44.318276669678475,155.676391322782,433.647140609949,12968.86111595808,7.507216581132415,1108.21643967499,621.9607974978055,0.5294464308782229,0.7228787795127801,0.26431743874174224,-0.05391302197686588,44.901705454883064,0.49346703148404936,195.5112717769616,0.0304996161573313,3000.7205213923758,0.008642779096036496,0.7015812930344512,1.0577564583296013,0.31835945285508865,0.013637670571608213,2300,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.05,0.0
58,8.481949479234767e-14,0.01454370475933744,301.4155427215349,1.013056408285629,19227.16239237648,0.002562419599741239,1278.9070662514578,399.0819964499566,0.9999999999999999,0.027756749795919317,0.01454370475933916,10824.5214119328,729.2467188977654,19418.814097587318,56384.62994468554,0.28,5383.605469865414,19369.05494773993,475.5613230645964,421.54621706772707,115.71247498524127,-18.292081630306406,-42.88254616926526,-0.522741188800224,49.759149847389224,141.89255536344905,399.0819964499566,13843.556922511063,7.600389323360071,1039.1458984721146,642.0151059968694,0.7168698635625871,0.7125937735316776,0.3004626347539515,-0.04641911192208151,44.62875806479646,0.4796850477829722,170.17618537475073,0.030451495694850388,3152.874147404458,0.007379797001127379,0.7242028597703106,1.0918624251647437,0.4982889754846685,0.012630832756337267,2305,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,1.1102230246251565e-16
59,0.0,0.01308933428332736,306.9032340664296,1.0481494009019818,20492.61702756267,0.0027427746182522306,1363.0708563888968,397.0915666888366,1.0,0.027738632935061746,0.01308933428332736,10824.590805890924,762.0494124231896,20696.13838597221,60212.58748536445,0.28,5737.932767717548,20639.37354291133,475.5791705343037,409.87528197280875,115.71513756052231,-17.807309617271585,-32.160265115508686,-0.04367426624710508,56.76484306088026,146.75651534866125,397.0915666888366,14754.68425984512,7.691675956896999,973.9939101478186,653.703888561495,0.8256201620295601,0.7032630320769471,0.3448863688250347,-0.03996685536491218,44.55317261224012,0.47592218796145247,148.13753314458978,0.030404722198991967,3320.728634532916,0.007161433561719961,0.7373879852937847,1.1117413070773725,0.6005870173944723,0.01169832745855431,2310,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
60,0.0,0.011780400854994622,310.935830412654,1.077320718165461,21828.745501179732,0.0028973443971817003,1451.9357725533062,395.1110642375657,1.0,0.027448510802275543,0.011780400854994622,10824.650138077912,796.0595779939488,22044.312044214385,64244.5946228206,0.28,6112.048740330326,21980.442080223354,475.59523325704026,401.30191447808727,115.71740702272105,-17.333676142878495,-24.088303425276226,-0.002108675613381801,63.86996399102962,151.6965790436207,395.1110642375657,15716.696760849405,7.782423957302258,912.7341867413531,662.293318778953,0.9051893443668363,0.6946683463246979,0.382652371840763,-0.034411462469189386,44.5117771662428,0.47387124084497884,129.14019100425867,0.030354616921081518,3476.1493912668575,0.006949395192473258,0.7470769939622364,1.126349181596859,0.6746008068360256,0.010834666879656342,2315,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
61,0.0,0.01060236076949516,314.0025376206988,1.0991774716912004,23239.780872304495,0.003015920731971211,1545.7833369345358,393.14043958347935,1.0,0.027338931417256934,0.01060236076949516,10824.700867355685,831.3099565111008,23467.272187699706,68496.03438048098,0.28,6507.1386442452595,23396.496754986012,475.60968970750315,394.7842845754148,115.71932323083352,-16.871352065213642,-18.02387088043839,0.0013048469068185039,70.77543271369494,156.71588268151578,393.14043958347935,16732.642228059234,7.872701885856388,855.1593776187693,668.8254051320883,0.9656187611952877,0.6866642847662382,0.4125131869249622,-0.02962826918597206,44.47897557652673,0.4722510157647144,112.6407903694039,0.030304355496017774,3642.5650674758776,0.00674343202901188,0.7544452872827837,1.1374581719933474,0.7302470303812597,0.010034768372574625,2320,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
62,0.0,0.009542124692545645,316.35144621370966,1.1148287517004474,24729.72010933958,0.003102285799922888,1644.8793691732933,391.17964346085876,1.0,0.02723928966832359,0.009542124692545645,10824.74424107671,867.8337326500845,24968.9975277661,72981.91656255652,0.28,6924.321630615083,24891.536561297402,475.6227005129198,389.7941200777183,115.7209214831888,-16.420226613526832,-13.473558399147162,0.001443964686614548,77.46096646869847,161.81645195782124,391.17964346085876,17805.3984787245,7.962543450459815,801.0665562511191,673.8285804352015,1.0119923439583027,0.6791429957450408,0.4356857559554067,-0.025509939769121942,44.44935003230901,0.47079141920807055,98.29837154268,0.030254108515235904,3804.0447215959944,0.006543400056384327,0.7600889455528189,1.1459669735292544,0.7725022837274246,0.009293924530369863,2325,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
63,4.094188381294874e-13,0.0085879122237005,318.15983395764135,1.1256529827046489,26302.512678875173,0.003162724609727885,1749.486530850081,389.22862684969834,0.9999999999999996,0.027144886125315515,0.008587912223707384,10824.78132574601,905.6645269808129,26553.493267860136,77716.70006409942,0.28,7364.703550085049,26469.51188122763,475.6344102377953,385.95396390801926,115.72223340751289,-15.980118194607002,-10.062987735142588,0.0013188520126871104,83.98138663250496,166.99920235245676,389.22862684969834,18937.809128790126,8.051965906223671,750.2603406212291,677.680446329776,1.0478566714848585,0.6720229776397042,0.45363000506494466,-0.021964058141213928,44.42146998721722,0.4694210673761316,85.8226562239464,0.03020395976701138,3946.189614934659,0.006349172962725419,0.7644339091996963,1.152517765866966,0.8048207296260723,0.008607775483117492,2330,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,4.440892098500626e-16
64,0.0,0.007729121000961972,319.5607791075735,1.132827303700422,27962.1390147815,0.003203103333680346,1859.8695449817424,387.28734097448205,1.0,0.027053501931714064,0.007729121000961972,10824.813033239012,944.836387609428,28224.810157466425,82714.45197127532,0.28,7829.398924138821,28134.403173958548,475.64494899018274,382.9804894910512,115.72328743005528,-15.55082420947016,-7.5091892311881345,0.001185509734526208,90.4069835078756,172.2641591770496,387.28734097448205,20132.740090642677,8.14097778415981,702.5539720279422,680.6644594991316,1.0758205206384786,0.6652421567329103,0.46758514696751174,-0.01891105405958519,44.394855020242225,0.4681158317463531,74.96456389877623,0.03015395249978444,4092.00592266819,0.006160621656518708,0.7677999216979289,1.157592618195802,0.8297315746980637,0.007972283240050145,2335,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
65,0.0,0.006956208900865776,320.65461549640565,1.1372704297857763,29712.651655287038,0.0032282380740255023,1976.2979322339077,385.35573730296113,1.0,0.02696396063157678,0.006956208900865776,10824.840143219182,985.3837813466525,29987.067724218858,87989.05136521248,0.28,8319.542463480371,29890.262330463152,475.6544338673315,380.66010285998743,115.72410912108609,-15.132134234172689,-5.598708055195969,0.0010641756266728873,96.80539375570459,177.61067517611312,385.35573730296113,21393.109191806667,8.229582790006381,657.769632499161,682.994331007344,1.0978233563938333,0.658752933831743,0.47851749595403315,-0.01628241754530285,44.369273294397516,0.4668639683743905,65.50953583908891,0.030104108876843692,4212.201145312089,0.0059776110606577,0.7704280523966995,1.1615549847063675,0.8491057739391363,0.007383707925960656,2340,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
66,0.0,0.006260588010779197,321.5169394097639,1.1396792443535562,31558.20018621347,0.0032419055889912896,2099.04766993706,383.43376754494335,1.0,0.02687561082230372,0.006260588010779197,10824.863322306068,1027.3415844081244,31844.47456843243,93554.36725804619,0.28,8836.296052139773,31741.237788350536,475.66297025676533,378.8318893139683,115.72472148722325,-14.723834320384405,-4.17076144173106,0.0009552176892557558,103.23678008189208,183.0376021370633,383.43376754494335,22721.9041340737,8.31778196881163,615.7384187613188,684.831080942797,1.1153136953040983,0.6525185462092008,0.48716069814435525,-0.014019161506505753,44.344569949697956,0.4656576000998774,57.27233304732102,0.03005443967600462,4345.45418216105,0.005800001300993876,0.7724999344186538,1.1646787090863895,0.8643328568106041,0.006838585772016713,2345,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
67,2.3578745279145233e-13,0.005634529209937065,322.2046478120959,1.1405776206454077,33503.04784613226,0.0032470102948453095,2228.4022964685473,381.5213836510846,0.9999999999999998,0.026788091646637396,0.005634529209940507,10824.883140464714,1070.7450726525415,33801.34457631874,99424.39858290258,0.28,9380.853396917033,33691.591262499824,475.67065300725613,377.37475316749186,115.7251452303163,-14.325709100549398,-3.1043937650811158,0.0008574750784699717,109.75331381892062,188.54341636757,381.5213836510846,24122.194449215225,8.405574963840758,576.3001464140314,686.2958998397643,1.1293768033276512,0.6465103731618163,0.49406724748359143,-0.01207049805710142,44.32062610017047,0.4644906739735912,50.0927959846244,0.03000494955434754,4463.739487515965,0.005627649676336426,0.7741522725401722,1.167169897686674,0.8764473013847526,0.006333708731462979,2350,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,2.220446049250313e-16
68,0.0,0.005071076288731151,322.7605211006149,1.1403584708280063,35551.5832314946,0.0032457646849282096,2364.6536897001647,379.6185378116883,1.0,0.026701210415331456,0.005071076288731151,10824.90008501913,1115.6299113638922,35862.109507505054,105613.38010380333,0.28,9954.44330481849,35745.709538938565,475.67756748269755,376.19765753838794,115.72539897962044,-13.937543243350753,-2.3087155804118162,0.0007697884516918721,116.3999685664881,194.12630744396202,379.6185378116883,25597.139926676115,8.492960757833844,539.3030676654641,687.4799099443096,1.1408278014357531,0.6407059304444888,0.4996525403835176,-0.010392698827164322,44.29734852422801,0.4633584382918966,43.83230720715199,0.029955640014959237,4555.975169977442,0.005460412442953835,0.7754878540486123,1.1691835203134517,0.8862205002629174,0.005866105600249002,2355,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
69,0.0,0.004563968659858035,323.2166972457491,1.1393164635935706,37708.32885605245,0.0032398453481974343,2508.102636208698,377.72518245550896,1.0,0.026614872847984382,0.004563968659858035,10824.91457263419,1162.0321445844988,38031.32871942698,112135.8613415873,0.28,10558.332079694688,37908.113095989575,475.6837905105948,375.23222537714923,115.7254995005626,-13.559122576942555,-1.715502903137003,0.0006911129625009065,123.21562343740298,199.78423993711948,377.72518245550896,27149.996776357766,8.579938103723086,504.60354647477783,688.4515651334456,1.1502801738183086,0.6350873720706853,0.5042290915228854,-0.008948113690188482,44.27466535303306,0.46225721812963466,38.3708013448734,0.02990651108603314,4600.237164129802,0.0052981462185655226,0.7765838959643089,1.1708359951249074,0.894228287508497,0.005433024531477673,2360,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
70,1.3044794956399559e-13,0.0041075717940026795,323.59730101661745,1.1376727044138448,39977.9475886987,0.003230518565354168,2659.0592593736883,375.8412702485642,0.9999999999999999,0.026529041404525326,0.0041075717940044,10824.926959560444,1209.988184006049,40313.69673038377,119006.76516206734,0.28,11193.825324835636,40183.462584658206,475.68939123570254,374.4271400703074,115.72546188246913,-13.190234945118455,-1.2735962864000903,0.0006205144445392744,130.23414572556237,205.51499595950773,375.8412702485642,28784.122263863064,8.666505765682519,472.0657153575559,689.2622511653951,1.1581964958702435,0.6296403680749812,0.5080323363388635,-0.007704325887252266,44.2525224752195,0.4611842294176759,33.60421755931043,0.029857562250069258,4633.946958145989,0.005140709024732536,0.7774983622085293,1.1722147128663183,0.9009008217574958,0.00503191684077171,2365,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,1.1102230246251565e-16
71,6.740126046839123e-13,0.0036968146151590215,323.9204305994795,1.1355931892990982,42365.247625546166,0.003218738447781311,2817.84334998626,373.9667540929505,0.9999999999999994,0.02644370997883589,0.0036968146151676257,10824.937550393628,1259.5347974262436,42714.04918228738,126241.43138472736,0.28,11862.269335152927,42576.56382992393,475.69443188830024,373.7439147114089,115.72529970731512,-12.830670829894649,-0.9446688581207614,0.0005571575916479791,137.48535236345026,211.3162043777649,373.9667540929505,30502.97829039324,8.752662644611654,441.56112755090237,689.9505171768914,1.1649261689006536,0.6243532621034666,0.5112399271956316,-0.006633424588924118,44.230880012947516,0.46013739923128455,29.442318136083315,0.029808792931908776,4670.066395998911,0.004987961034608509,0.7782747367971526,1.1733852332940329,0.9065595934895777,0.004660422007252628,2370,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,5.551115123125783e-16
72,5.569641285478781e-13,0.003327133153593473,324.1996564977134,1.1332025842906517,44875.186437918564,0.0032052225142382706,2984.7846287475795,372.101587125667,0.9999999999999996,0.026358888585863577,0.0033271331536003563,10824.946605564219,1310.7090967791269,45237.36762801932,133855.64949413232,0.28,12565.052202617198,45092.37179881312,475.69896847563814,373.15370013550864,115.7250252013751,-12.4802237787913,-0.7000333774095847,0.0005002949554268642,144.99582920620102,217.1853608945525,372.101587125667,32310.134235301368,8.838407834414996,412.9684122782171,690.5452683401295,1.1707335834075927,0.6192164379547124,0.5139861463359394,-0.0057113785710636,44.20970906614522,0.4591152014420679,25.806814600852256,0.029760202729851807,4633.242836613751,0.004839765093678487,0.778945625206546,1.1743967148641659,0.9114449619786564,0.004316353781862905,2375,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,4.440892098500626e-16
73,0.0,0.0029944198377328574,324.44515096818293,1.1305945247261837,47512.874000252814,0.0031905094214257357,3160.2229608774946,370.245722717442,1.0,0.026274594270130014,0.0029944198377328574,10824.95434774108,1363.548525747617,47888.7834570205,141865.6834828762,0.28,13303.604720070789,47735.99384222026,475.70305140424153,372.6348798420119,115.72464937149823,-12.138690678049924,-0.5182363884947144,0.00044925727603843543,152.78961480024083,223.11984196744527,370.245722717442,34209.26928018202,8.923740638158023,386.17293742815195,691.0681715622296,1.1758191899145443,0.6142218425176745,0.5163726822085093,-0.004917496949685759,44.188988912482785,0.458116516543122,22.62975464394602,0.029711791501244554,4541.356901283671,0.004695987070078271,0.779535468039356,1.1752860060582135,0.91573668686423,0.003997687321278731,2380,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
74,0.0,0.0026949778539595718,324.6645380476581,1.1278393246649305,50283.57550828706,0.003175002839975072,3344.5085368261134,368.39911447156834,1.0,0.02619084589329725,0.0026949778539595718,10824.96096730669,1418.0908469671856,50673.58118710255,150288.29104015755,0.28,14079.401142320377,50512.69242292179,475.7067260399846,372.1712599984729,115.72418212757165,-11.80587191013581,-0.38324762092269665,0.00040344499849313353,160.88876418075796,229.11691463473406,368.39911447156834,36204.17436596668,9.008660562181753,361.06648198485766,691.5354660415117,1.1803352916445742,0.6093626259775536,0.5184766986873769,-0.0042339648736794385,44.16870472720042,0.45714051813355944,19.852131625639387,0.02966355936962884,4422.364994613147,0.0045564960788632486,0.7800625833596808,1.176080724560394,0.9195692565182536,0.003702547271696348,2385,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
75,4.591569788337546e-13,0.0024254800690227717,324.86353258997894,1.1249897557095463,53192.71373255578,0.003159004687630862,3538.002028734011,366.56171622274377,0.9999999999999997,0.026107661316757104,0.0024254800690279342,10824.966627038495,1474.3741288300662,53597.20128634075,159140.73868790455,0.28,14893.95984511562,53427.88747623331,475.710033212154,371.75070879549884,115.72363239258507,-11.481571428027415,-0.28309886870494244,0.00036232080252519974,169.3138101074453,235.17374367753192,366.56171622274377,38298.75388744016,9.09316729922276,337.5469194102902,691.9593244166551,1.1843978969564604,0.6046328700683633,0.5203568856411829,-0.003645443756237947,44.14884579964473,0.45618658454699573,17.42268480379706,0.02961550669323868,4222.732663793612,0.0044211646140098594,0.7805407020901426,1.1768015721371685,0.9230433407126982,0.0034291967323650152,2390,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,3.3306690738754696e-16
76,0.0,0.0021829320617072533,325.04642019396476,1.1220853836579967,56245.87110615803,0.0031427402412300687,3741.0747292233573,364.733482035917,1.0,0.026025056035064102,0.0021829320617072533,10824.971466111536,1532.4367318998027,56665.24264158262,168440.8140133989,0.28,15748.84390972425,56487.15850325385,475.71300966710584,371.3641346539609,115.72300820156757,-11.16559677218642,-0.208861819236314,0.00032540300000100656,178.08413832876772,241.28739709581728,364.733482035917,40497.02719643378,9.177260707104825,315.5179125319589,692.348875013145,1.1880956237390365,0.6000273825027381,0.5220580011552585,-0.0031387270741208726,44.12940418136081,0.4552542322392639,15.296863406805754,0.029567634017796357,3907.8777796059185,0.004289868613474104,0.7809801211215144,1.177464073151607,0.9262343508131573,0.0031760270339169084,2395,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
77,0.0,0.0019646388555365282,325.2164172911499,1.1191558258958856,59448.7916132721,0.0031263770798451995,3954.1086769410067,362.9143662051374,1.0,0.025943042662554518,0.0019646388555365282,10824.975603520701,1592.3172949463553,59883.46475550549,178206.8358153932,0.28,16645.66165171619,59696.24646383216,475.71568847656255,371.0047196464132,115.72231679053803,-10.857759049777707,-0.15388117029048526,0.00029225967948873,187.21829167333019,247.45485056006265,362.9143662051374,42803.12996155591,9.260940786744657,294.8886201242918,692.7109688301493,1.1914963945905348,0.5955415411862376,0.5236142847096481,-0.0027024440108180713,44.11037368813821,0.45434306679690056,13.435931694610648,0.029519942026280013,3568.20198093221,0.004162487476109064,0.7813885684856501,1.178079878962839,0.9291988386013529,0.0029415482713394023,2400,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
78,1.0055206638851734e-12,0.001768174970988396,325.37594107114023,1.1162231999750405,62807.38252204241,0.0031100393574327034,4177.496771754949,361.1043232524144,0.9999999999999993,0.025861630899182707,0.001768174970998721,10824.979141006792,1654.0547206123904,63257.78972904464,188457.6627392125,0.28,17586.06710617188,63061.05551332311,475.71809940507495,370.6673449235463,115.72156467648803,-10.557872890455785,-0.11319980800086779,0.0002625034973415372,196.73421572153106,253.6729912806985,361.1043232524144,45221.31541587053,9.344207661463845,275.57341516744475,693.0507544815287,1.1946524745638862,0.5911711759148564,0.5250520240601841,-0.002326804293314261,44.09174918144342,0.4534527477593111,11.806195469586939,0.029472431492161867,3062.968074942895,0.004038904044308347,0.781771851897737,1.1786577457168854,0.9319792788572004,0.002724380535876194,2405,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,6.661338147750939e-16
79,0.0,0.001591357472984588,325.5268116430401,1.1133039654178112,66327.7159895008,0.003093818547924565,4411.642881443721,359.303307926581,1.0,0.025780827745629332,0.001591357472984588,10824.982165558315,1717.6881607217786,66794.30406790822,199212.70080173702,0.28,18571.760477060223,66587.65461108722,475.72026924073486,370.34816044105946,115.72075772931214,-10.265756388953832,-0.08312832771738378,0.0002357870344960313,206.64945682100767,259.93862158641474,359.303307926581,47755.955512440574,9.427061558538616,257.4916146532345,693.3721087996754,1.197604264427404,0.5869124783171703,0.5263914871006409,-0.0020033784965435785,44.07352606434531,0.4525829641294693,10.378333282453585,0.02942510323900119,2403.745185983682,0.003919004562550611,0.7821343444840135,1.1792042666661147,0.9346076429239477,0.0025232457942569865,2410,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
80,5.329872590283034e-13,0.0014322217262191163,325.67040331682296,1.1104103099677745,70016.0305551222,0.0030777815308020706,4656.961940982612,357.51127520215897,0.9999999999999997,0.025700637829815652,0.0014322217262242789,10824.984751550539,1783.257001241712,70499.2603389274,210491.91008171884,0.28,19604.488555434218,70282.27901752104,475.7222220928295,370.04426302799664,115.71990123650912,-9.98123104144613,-0.06092292888231327,0.0002117986521345703,216.9813214063577,266.24846239884744,357.51127520215897,50411.54199968798,9.509502793297901,240.5672207433453,693.6779590648329,1.2003831589404728,0.5827619330984015,0.527648376869373,-0.001724908885523972,44.05569993854771,0.45173341780660115,9.126817937058695,0.029377958107239352,1672.819318363396,0.003802678619280415,0.7824793482613696,1.1797244201782873,0.9371080678259969,0.002336960367464944,2415,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,3.3306690738754696e-16
81,0.0,0.001288999553117516,325.80775771731606,1.1075511936248268,73878.73253203723,0.003061976674250011,4913.88004502655,355.72818027823763,1.0,0.025621063765121892,0.001288999553117516,10824.98696257438,1850.8008469102097,74379.07869276774,222315.8107613253,0.28,20686.045108970426,74151.33168875828,475.723979659714,369.75345572183085,115.71899996138059,-9.704121680191534,-0.04454460208942175,0.00019025878348217888,227.74700400946082,272.59915672104,355.72818027823763,53192.6874230668,9.591531755734444,224.72867304719296,693.9705239378832,1.203013702339273,0.5787162653663478,0.5288349282584791,-0.0014851465504361397,44.03826638016219,0.4509038126532009,8.029415909572188,0.02933099692796288,829.3952942917331,0.0036898190775380237,0.7828093659132165,1.180221979486196,0.9394988488897091,0.0021644279647794226,2420,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.0
